Sample,t_mean_Aluminum,t_mean_Boron,t_mean_Calcium,t_mean_Carbon,t_mean_Cellulose,t_mean_Copper,t_mean_d13C,t_mean_d15N,t_mean_Fiber,t_mean_Flavonoids,t_mean_Iron,t_mean_Lignin,t_mean_Magnesium,t_mean_Manganese,t_mean_Nitrogen,t_mean_NSC,t_mean_Phenolics,t_mean_Phosphorus,t_mean_Potassium,t_mean_Starch,t_mean_Sugar,t_mean_Sulfur,t_mean_Zinc,t_std_Aluminum,t_std_Boron,t_std_Calcium,t_std_Carbon,t_std_Cellulose,t_std_Copper,t_std_d13C,t_std_d15N,t_std_Fiber,t_std_Flavonoids,t_std_Iron,t_std_Lignin,t_std_Magnesium,t_std_Manganese,t_std_Nitrogen,t_std_NSC,t_std_Phenolics,t_std_Phosphorus,t_std_Potassium,t_std_Starch,t_std_Sugar,t_std_Sulfur,t_std_Zinc,lat,long,species,plant_type,plot_type,,,
DL_019_EMNI,9.107221604,37.43309466,-0.08547717,57.51501025,16.59159751,2.767198312,-24.31967813,-3.293674617,37.48702638,19.28323721,39.7709198,21.34616099,0.037359954,167.4178128,1.607469608,47.88870902,6.985479053,0.04548659,-0.434126584,6.530607998,34.41802629,0.016979191,12.58395888,29.8130258,4.63367709,0.246192572,0.745545172,2.373454263,0.740142492,2.027579494,0.545362516,3.626799876,3.011892301,2.725447083,3.400178446,0.047307241,38.24397616,0.113798945,2.885454393,0.929349892,0.029099269,0.310006463,0.70745963,2.438915037,0.024842923,4.435729994,,,,,,,,
DL_019_VAVI,91.91798675,22.93918149,0.075311425,56.95870008,16.50882027,2.930104514,-21.2455489,-3.506570611,50.38996005,18.10983675,28.87592738,29.39886182,0.113289424,259.7943128,0.938240807,48.11487049,9.959942418,-0.023775612,-1.03579898,6.284034476,42.14558919,-0.050123607,27.78554412,17.28875155,3.543457513,0.235959687,0.797928995,2.644163556,0.621473656,1.580425194,0.484129051,3.928012114,2.591571919,1.816850393,3.625325666,0.039071119,30.92973898,0.08788385,2.322539133,0.901359086,0.019467879,0.274891032,0.499823806,1.735049141,0.015502685,4.437418591,,,,,,,,
DL_019_WHFO,155.5800582,25.11553471,2.99310375,40.08654858,21.79920984,3.456038483,-15.25101693,-4.869229501,49.29983312,-11.26968743,37.89574672,25.30517407,0.327544014,194.5281298,0.162612868,36.99723202,3.457970707,0.047924195,-0.801894361,4.922470656,10.24924137,-0.099682194,25.85689979,45.2702394,5.635840466,0.364225124,1.316380946,3.630375239,0.734550446,2.728371677,0.886088542,6.338019427,4.838091707,3.400787217,7.499615085,0.065190471,38.03758352,0.158977225,3.710166101,0.846505382,0.034542629,0.346011487,0.839080681,3.052470472,0.029142146,4.552366414,,,,,,,,
DL_020_BRFO,208.1935529,22.51513695,2.088968627,36.45317959,21.35100624,4.159904765,-13.96155844,-7.002562691,44.46976378,-7.467623893,34.15180254,21.77476223,0.344840825,238.4597237,0.214437849,42.97844134,4.148763054,-0.020340178,-0.431126406,4.828850214,12.89569163,-0.202809761,37.39946533,76.13629222,8.404252816,0.391574616,1.569077304,4.43470813,1.224129549,3.060897629,1.102063886,7.052082778,5.429871902,4.634580618,8.233232682,0.078818904,59.88185744,0.17301013,4.050309298,1.197824338,0.046008191,0.393272329,1.053002863,3.325007579,0.042593569,6.926596398,,,,,,,,
DL_020_Ledu,53.47880976,45.14406177,0.300650104,59.38567686,19.79198096,3.231594003,-24.60452628,-3.451997355,46.80054823,10.41005008,49.84841647,24.93476784,0.096376469,257.0145754,1.432419794,36.16214162,8.960496055,0.091940036,-0.492924846,7.478171227,27.88170504,-0.010115631,15.11019917,9.656197788,3.807325237,0.195039064,0.588443452,2.144941335,0.748133329,1.34809534,0.539170074,3.633149358,2.276399257,1.700065116,2.73212933,0.039366376,38.09384475,0.074601558,1.955329253,0.671730728,0.020682459,0.178624233,0.633517845,1.71268752,0.021550467,5.956717763,,,,,,,,
DL_021_BEGL,30.42458491,36.22149114,0.753854917,54.26072573,13.19984223,6.56217095,-28.72548588,-2.419494136,29.39191268,6.115344376,53.22788518,16.00654939,0.164531083,141.9657789,3.100577957,32.12593706,6.312894636,0.198616082,0.54689294,4.98374637,25.03254171,0.131911239,21.08215772,8.619754967,2.69800544,0.117786685,0.279265813,1.049210766,0.32667085,1.118260529,0.252070983,1.684423585,1.575946022,1.61529969,1.323055179,0.022543127,21.01728943,0.049849258,1.062539464,0.468890078,0.012573876,0.116546059,0.526458657,1.3758549,0.01233855,2.078631369,,,,,,,,
DL_022_BEGL,45.96658239,42.18225378,0.67763279,54.30461679,15.89248772,6.942329952,-26.92957509,-1.948331398,39.56304527,5.458115514,53.09632471,22.71414161,0.161678933,223.8337982,3.502384548,29.07569484,5.222695533,0.205661487,0.591140643,4.80317292,23.13968002,0.138164257,21.98495119,16.11011758,2.541948837,0.113047235,0.317140744,1.071544355,0.290378697,1.212230754,0.256186253,1.992401389,1.674759117,1.74271879,1.216936495,0.028236742,23.39547827,0.048056045,1.124449994,0.497432762,0.0159953,0.12576605,0.497591621,1.450547202,0.016288379,2.285200853,,,,,,,,
DL_023_BEGL,41.82504074,35.82571867,0.431909633,54.27146789,15.28864706,7.342105248,-26.60242993,-0.348395197,40.64918675,4.727810079,57.72111628,24.33146072,0.150745854,200.490879,4.141453394,26.77240766,3.82302185,0.265366013,1.215327413,4.346942009,22.5219402,0.200572676,27.13771614,8.450844523,2.589692006,0.114065929,0.259065554,1.225909214,0.321051559,1.040265672,0.268845399,2.053981047,1.520502419,1.716665041,1.420015114,0.024184244,23.87764287,0.047116732,1.099110674,0.417597342,0.013395795,0.130983078,0.382993422,1.307433493,0.01466052,2.586857741,,,,,,,,
DL_023_BRFO,134.2555444,19.85118438,1.962840198,39.06502809,20.17522521,3.694800985,-15.78761018,-5.114172039,37.42832263,-10.2913537,33.5172086,15.97106001,0.349954183,127.095152,0.746325439,32.11199231,2.21625807,0.085023235,0.136569068,4.455630386,6.318166502,-0.068660384,24.05707551,34.80167913,4.608190008,0.336720792,1.290479607,3.58691507,0.787754123,2.732491887,0.875624693,5.936211526,4.927243208,2.785995059,7.087320142,0.064518252,35.68771437,0.143962458,3.316602188,0.929733293,0.036256136,0.366512759,0.788563908,2.817580606,0.032934174,4.108615792,,,,,,,,
DL_023_WHCR,128.7048592,25.91833769,1.386883027,44.54953893,24.35166364,3.5562274,-18.05695083,-4.792156669,51.78589466,-13.85616528,37.85974242,22.28897456,0.285276181,202.8813794,1.250218188,35.67817837,1.523263812,0.09775814,-0.899288023,6.173017358,16.44584442,-0.062078488,31.00472176,31.21374608,4.751348945,0.397520096,1.225813932,4.057007611,0.782127834,3.079407711,0.817727928,6.328476367,5.944991836,2.908711944,7.565754067,0.073521121,31.80385241,0.171506611,3.295730631,1.064696885,0.034925221,0.366567009,0.892043915,3.715069424,0.031323295,4.155964773,,,,,,,,
DL_023_WHFO,158.529963,28.50006473,1.739745735,41.64918669,24.52410455,2.467405738,-16.43020836,-6.045976275,60.20628385,-14.88398086,28.33612942,28.08048516,0.221785439,234.535453,0.706605787,40.93965822,1.985106399,0.019036623,-1.219341361,6.501557517,11.09751774,-0.191066463,29.07690807,44.69862772,6.247695253,0.446497259,1.552851086,4.771059421,0.968431319,3.394657507,1.120458696,7.301283952,6.2610901,3.534148219,8.570685608,0.08087882,42.44196765,0.190976565,4.362540621,1.240975504,0.043150933,0.414064202,1.118107842,3.50933731,0.038911359,5.309022737,,,,,,,,
DL_024_Salix,17.78848424,31.2279836,0.830405737,53.31972037,14.82781807,6.20430239,-29.00707127,-2.867089396,34.29349519,6.851100687,39.90908356,22.36934732,0.28544814,120.3023486,2.80678316,37.26217303,9.447763394,0.141186306,0.279891906,3.690583747,23.38982614,0.120709923,4.705633665,20.34717301,5.977270796,0.225023023,0.547061065,1.670682029,0.649964144,1.505420685,0.393306016,2.998117498,2.604646613,3.427809681,2.294589387,0.038457707,45.75721544,0.092661998,2.197948261,0.762422585,0.02037065,0.217458877,0.670892826,1.510043823,0.017269549,3.724773302,,,,,,,,
DL_026_CloudBerry,59.59506677,38.75062903,1.031681757,50.31345154,13.66408293,7.596426412,-29.67487029,-3.465302081,19.66689342,6.053109843,46.50693512,9.185922722,0.309429787,222.408963,2.429817122,27.10889046,9.243647176,0.140489869,0.79191078,2.430944001,19.9431182,0.142941095,0.709413562,40.20992768,5.113917947,0.181924192,0.443308198,1.223175326,0.720925737,1.366944664,0.34928131,2.649359854,1.863390613,3.021330439,2.089488137,0.040077903,37.27142334,0.075027866,1.6157732,0.893772969,0.020231031,0.165450903,0.681785032,1.372036154,0.016437467,4.590576674,,,,,,,,
DL_028_GRASS,29.68295457,23.13274765,0.00954388,46.62901997,22.70913989,7.485527165,-21.0154757,-0.457348851,39.91645985,1.564358805,53.66202963,14.68015022,0.115586164,10.12938036,3.850061738,9.445109491,-1.303034353,0.229246038,2.191835574,0.769680994,11.78825325,0.233976927,21.985412,17.48915054,5.435177136,0.123400632,0.304344462,1.27602174,0.808570688,2.018827943,0.493286127,1.76727699,2.548466214,1.786369421,1.700312505,0.034737044,32.19868899,0.059355914,1.105190021,0.95795899,0.02215678,0.129204777,0.599444925,2.052840751,0.01801217,5.487478686,,,,,,,,
DL_028_Salix,6.791761473,28.34267451,1.150976941,52.45802316,11.21070169,7.47860494,-30.07343303,-0.991091898,25.93065063,5.470513972,46.45709069,20.94676847,0.404566309,77.87635314,3.527515167,35.46956794,8.466300383,0.221580593,0.584843466,2.913284151,22.775251,0.233927266,13.18446388,21.77342016,6.641647318,0.226156328,0.680912358,1.955432597,0.695664465,1.530709536,0.483128783,3.448306215,2.594184567,3.571338599,2.869533347,0.041027556,49.72718962,0.104070663,2.20277538,0.815179824,0.020553479,0.233006206,0.777980365,1.729715563,0.022153196,4.335383942,,,,,,,,
DL_029_Sedge,27.34866911,26.47025257,0.345248643,45.1392572,23.47005954,5.975936401,-22.96405328,-2.982403287,38.51263179,1.023637613,47.39417037,9.61668527,0.214553859,-57.82491565,2.165237519,10.2883271,1.834187061,0.126668537,1.405761629,1.701936256,9.826429971,0.126808647,10.92765236,13.47083971,4.611132745,0.133708158,0.292235379,1.322905122,0.610550478,1.599117942,0.348407403,2.096235529,2.311536783,1.558976721,1.682677311,0.032876682,28.88760225,0.053057987,1.170433464,0.84782472,0.016369925,0.126213799,0.761292018,2.059206698,0.014583117,4.152797909,,,,,,,,
DL_029_Sphagnum,111.9205582,30.78120821,1.018279651,46.67439423,27.56557103,7.400598942,-24.82491849,-6.212687299,40.87408785,3.901884682,52.95551025,9.599954128,0.296110746,110.0819223,0.888300451,32.0217917,6.571251479,0.191845246,1.031536808,5.421880375,18.90990384,-0.009879165,19.48149961,38.23372131,4.620463005,0.174790649,0.934060988,2.864012766,0.691926452,1.624502389,0.942098507,3.512692723,3.06693204,3.130902664,3.968315597,0.042238688,37.47357872,0.098776848,1.98640559,1.017547691,0.029933706,0.195598454,0.926424937,3.198807657,0.027717545,4.486471945,,,,,,,,
DL_030_BEGL,43.70265578,39.8003238,0.849025657,55.4129245,14.78472907,5.816987031,-28.13075621,-2.465001506,35.738432,8.192744834,50.13392579,21.95131117,0.182252702,211.6486325,2.586756113,31.87371865,7.51785869,0.149176891,0.171810607,5.067380725,24.58011417,0.098071625,15.19415856,10.4172199,2.767250305,0.117460358,0.323669648,1.195764952,0.380949872,0.99263225,0.274253705,2.107396081,1.431253668,1.82424944,1.393467103,0.024591623,24.71119473,0.048487975,1.170788066,0.43933398,0.013777379,0.120994508,0.456686374,1.169896277,0.013290612,2.421358986,,,,,,,,
DL_030_BRFO,219.5002857,20.19199284,2.431227115,36.013107,23.08315168,5.317264538,-9.946677892,-7.131844808,42.48493881,-4.121875816,41.86338039,20.19849868,0.45237922,198.1297317,-0.022979299,43.00299454,5.872354251,-0.018208245,-0.555127934,4.608537313,18.80834085,-0.190410148,48.63726698,84.70436061,9.571322213,0.31743338,1.428146466,3.973014902,1.363268201,2.683194612,1.036485736,6.552308169,4.983160728,5.254721354,7.615083769,0.074047053,70.08731222,0.157465212,3.881576758,1.24133264,0.045089849,0.335494119,1.047193584,3.899694735,0.043050391,8.072197621,,,,,,,,
DL_030_VAUL,63.65918357,27.35245406,0.447190867,54.95647523,17.30768131,5.577401993,-27.86207814,-3.490957591,48.82915403,10.09710475,39.96920871,29.10708751,0.087597566,205.0270366,2.308590282,39.04325842,8.243992656,0.110103253,0.027406801,5.034091049,28.19096593,0.035700134,16.33948989,9.837068338,3.25423233,0.148288237,0.446373416,1.496490518,0.412622142,1.318863138,0.322395054,2.28250203,2.248296809,1.653977169,1.985204635,0.023038665,24.41226988,0.060897949,1.287823027,0.643973519,0.015567777,0.150166663,0.468194108,1.37639724,0.014421271,2.267790304,,,,,,,,
DL_030_WHCR(BlueLichen),120.7424236,35.88803446,1.080457056,44.19709657,24.08490875,3.274264357,-18.41404759,-6.368384903,49.10117582,-15.13809844,34.21724992,22.22918897,0.290440332,194.0857543,1.091774086,34.02944182,0.783038729,0.024675802,-0.927233002,6.337595961,16.59426724,-0.112880965,28.55135905,35.71442793,6.188498895,0.403931403,1.232887304,4.136782279,0.895539221,3.212722718,0.843601582,6.770754124,5.771371285,2.79447886,7.584650457,0.080256142,37.86515861,0.175390806,3.147900012,1.271965541,0.039289104,0.369244587,1.127906603,3.589134481,0.035080741,4.7372912,,,,,,,,
DL_030_WHFO,128.6233429,34.17727081,1.715402787,42.4601583,25.32106044,2.24777006,-17.3257588,-6.31567713,60.12985825,-17.12472246,27.32547324,28.16537119,0.23723707,188.2249686,0.68620302,35.84219359,1.222366565,0.027724179,-1.134669485,6.666843109,8.022996766,-0.17460549,22.42760761,34.57946739,6.01298436,0.414978988,1.473704124,4.441491234,0.900664366,3.209121219,1.078460346,6.954762876,5.991098692,3.151637107,8.16245234,0.075843662,38.94282726,0.183321606,3.963756454,1.254801033,0.040552298,0.388906222,1.203699186,3.307442986,0.036486032,4.92568589,,,,,,,,
DL_031_Carex,35.65460273,18.70847946,0.492703055,45.18327911,20.60465607,5.793228412,-22.00358958,-3.148461855,34.23135765,1.167426771,44.21150422,7.010866575,0.208675904,-57.42035452,2.212975212,15.41030657,2.342541123,0.130684331,1.119225142,2.198544147,13.21310498,0.119020945,19.75393439,6.233875446,3.85018753,0.12584855,0.258224496,1.283984363,0.55845638,1.527003066,0.374405973,2.215539177,2.2958051,1.253096127,1.852923077,0.026095887,30.77791256,0.04606247,1.20415279,0.880410744,0.015962024,0.11691205,0.706588607,1.986244524,0.014299784,3.804303812,,,,,,,,
DL_032_GRASS1,59.61033023,10.77531514,0.473881192,47.27663344,22.58985744,6.50271674,-20.226477,-0.691790024,39.89237102,2.270240078,53.97892039,14.02273535,0.137519906,29.76245224,2.952631481,17.08247702,1.686466822,0.213028394,1.71308095,1.583783752,15.82912645,0.194064493,25.26286008,8.067665985,2.584867332,0.092580113,0.240780684,1.386207574,0.425393175,1.158579431,0.385572555,1.936337966,1.544543169,1.101875804,2.024270907,0.018920196,15.7570419,0.044802392,0.914521235,0.476001829,0.011014045,0.088038361,0.308102945,1.355923302,0.010412909,2.55482567,,,,,,,,
DL_033_BS1(PiccaMariana),49.87381724,21.78867472,0.5412775,56.44871696,22.94501272,1.664536686,-23.21186974,-1.981808066,54.55587443,4.619068366,28.50640675,27.00245421,0.05744555,200.9874303,1.009870477,31.62924414,3.729604406,0.043510979,-0.749399214,5.617576651,23.69716375,0.050016611,23.03515334,29.4319987,4.040069673,0.152154203,0.45754425,2.417917709,0.680057385,1.415604635,0.469990801,3.565947252,1.948664355,2.409267343,3.11895096,0.031177851,29.53979287,0.069189346,1.311845502,0.652784588,0.020009592,0.176115746,0.601989224,1.418545714,0.015637317,4.272570223,,,,,,,,
DL_033_BS2(PiccaMariana),42.3058641,20.80142308,0.329792239,56.07417607,23.26265513,1.678431544,-23.09764893,-2.06295554,56.52869112,4.301634111,28.93063287,27.15480866,0.040482079,170.0502977,1.083101143,30.10798366,3.907779177,0.056903859,-0.669938662,5.508875238,22.77363979,0.052115981,18.81118438,32.71999877,4.088932545,0.138485141,0.455459538,2.36852265,0.657098458,1.338316397,0.445415441,3.322321898,1.903942989,2.444052036,3.040459195,0.029862974,29.50331987,0.065164637,1.222519851,0.626913493,0.018644864,0.167584866,0.610518513,1.390474015,0.015421975,4.156559568,,,,,,,,
FTLI_001,49.32942873,26.79723874,0.909743745,50.40182511,13.85118741,6.343503559,-26.4142965,-2.848329723,28.0615552,2.617456055,50.31853717,12.59594691,0.198579282,91.22031727,2.832712401,29.99565719,5.007996439,0.180396106,0.990887848,4.470910514,21.7407861,0.108279818,29.50356042,4.970589395,2.1843574,0.124857547,0.278523377,1.056051403,0.287023929,1.054129839,0.27605931,1.613693371,1.769489352,0.933783909,1.58283798,0.021548917,21.18002487,0.046987303,1.109507666,0.526423266,0.013396229,0.096216356,0.483332461,1.432778337,0.01176408,2.127962865,,,,,,,,
FTLI_002_COST,39.27962998,33.00402412,1.459289995,49.50183452,9.982625961,7.063204322,-26.62605139,-3.494761749,19.78802427,5.022197475,48.32730207,8.65115885,0.315076353,116.3163719,2.265154698,25.451464,9.364217127,0.196337521,0.827947305,3.544529496,21.91868691,0.147924887,9.851592927,14.65043874,3.517173916,0.141632626,0.311039676,0.886668762,0.527413356,1.306258925,0.234629762,1.86190423,1.959232871,1.900949367,1.226907855,0.027847843,24.17263911,0.050592542,1.189849911,0.755574982,0.013740652,0.125824659,0.670254089,1.644174089,0.011732523,2.66402389,,,,,,,,
FTLI_002_Rosasp,21.15410115,44.54852243,1.976798941,49.18582783,10.2480692,6.930449729,-27.26677412,-3.072421734,15.24849287,0.213390947,50.92109894,7.724608325,0.374232189,93.44315145,2.25594522,24.90921892,7.990648883,0.201095785,1.069682871,4.12858866,18.12841208,0.13528086,9.63764895,17.69198016,3.122659149,0.144104336,0.322976031,1.1127559,0.462542134,1.259037432,0.244178324,1.902373424,1.666591286,2.067396942,1.542208373,0.028736983,24.04760468,0.057649925,1.299433558,0.729723111,0.012072418,0.123911426,0.76370156,1.699729018,0.010449688,2.111506632,,,,,,,,
FTLI_002_VIOP,32.95455375,38.35834884,1.671709378,49.76887409,11.69341521,6.286792061,-27.37284999,-3.268810811,21.29438536,8.850723855,58.97923776,7.11387866,0.198052248,43.70133112,2.024034834,27.25394066,6.316396343,0.183767728,1.25719772,5.214153651,17.66480946,0.067013449,20.95313532,6.502268742,2.118604705,0.146068706,0.53451039,1.717688578,0.435834524,1.093086772,0.500064721,2.328194089,1.884847,1.220570374,2.071040492,0.030794145,21.72852701,0.05625457,1.276985085,0.539113754,0.014268649,0.132481404,0.629171333,1.156884464,0.013611069,2.815513712,,,,,,,,
FTLI_003,43.81483503,35.95031808,1.428912197,51.73314477,16.73544968,5.063177525,-26.94145685,-3.172773442,31.99084383,6.360532131,44.1762613,14.11211488,0.227647092,122.3840684,1.504972994,28.814447,6.288192508,0.099955774,0.322515017,5.02719768,23.35401799,0.071080848,24.39166656,6.48881128,2.00112135,0.137520735,0.264737938,1.019594979,0.28560023,1.137871058,0.221515871,1.602237462,1.629893254,1.053720911,1.406123544,0.018893182,15.71406433,0.049321042,1.095441439,0.62040617,0.009817194,0.122389144,0.681594451,1.589701142,0.007331475,1.882301013,,,,,,,,
FTLI_004,20.13016015,41.44592632,1.50068005,44.72088658,13.86941414,6.701082348,-23.92039116,-2.283238429,28.26340087,-2.568638541,45.86873872,15.9243222,0.438456333,0.269283455,2.736107757,12.85520025,1.028344643,0.191133478,1.908545621,3.568371156,6.931580863,0.171466205,29.23496638,17.05384013,3.926190303,0.184580646,0.381606646,1.180164286,0.549870944,1.962996422,0.326341164,1.892034754,2.624916721,1.70489174,1.972666332,0.032550401,32.34047247,0.072024854,1.696450436,1.094685903,0.015284716,0.185416797,0.942114884,2.302431481,0.015208694,3.895778938,,,,,,,,
FTLI_005_Equisetum,14.54360317,40.36484786,1.438266556,45.29786241,13.0615974,7.183011581,-23.90143985,-1.738439881,29.30940075,-1.74515121,48.01025546,17.75745207,0.455247346,-3.740580945,3.279339997,13.00704043,0.984673133,0.214482976,2.008697079,3.392553255,9.565901931,0.211276799,34.02166587,17.66192259,4.083798406,0.188223054,0.428275336,1.256848859,0.606216752,2.125459502,0.369750297,2.053351589,2.817637933,1.842216403,1.985498681,0.035944163,36.96341117,0.073892384,1.872571717,1.141522347,0.016857393,0.195492202,0.918640315,2.517022364,0.017649736,4.403904766,,,,,,,,
FTLI_005_TYPHAspp,49.51696312,13.04095701,1.166793107,47.99111018,18.19534036,6.953165064,-27.49037548,-1.128848299,34.00750284,0.314570725,55.32271387,12.57412195,0.279271624,12.32736685,2.72158606,20.21949713,3.977597266,0.224754558,1.378820285,2.282125451,19.18699497,0.246353052,31.49742695,12.77867653,2.017654624,0.098075382,0.477106733,1.296055469,0.32690598,1.016413244,0.472532699,2.329261568,1.657521813,1.198005494,1.920746171,0.019113735,15.63936096,0.05637452,1.265350713,0.603814551,0.010385357,0.09731273,0.526713503,1.910003993,0.012365541,2.161819962,,,,,,,,
